source,item_seq,family,dimension,score
MAS,49,ULM,Guess resistance,4.333333333333333
MAS,49,ULM,Plausibility,4.0
MAS,49,ULM,Reasoning,2.3333333333333335
MAS,49,ULM,Solvability,5.0
MAS,50,QGval,Answer consistency,5.0
MAS,50,QGval,Answerability,5.0
MAS,50,QGval,Clarity,5.0
MAS,50,QGval,Conciseness,4.666666666666667
MAS,50,QGval,Consistency,5.0
MAS,50,QGval,Fluency,5.0
MAS,50,QGval,Relevance,5.0
MAS,50,ULM,Absoluteness,5.0
MAS,50,ULM,Completeness,5.0
MAS,50,ULM,Comprehensiveness,2.3333333333333335
MAS,50,ULM,Correctness,5.0
MAS,50,ULM,Exclusiveness,5.0
MAS,50,ULM,Explanation score,4.333333333333333
MAS,50,ULM,Explicitness,3.0
MAS,50,ULM,Fairness,3.0
MAS,50,ULM,Feedback,4.0
MAS,50,ULM,Fluency,5.0
MAS,50,ULM,Focus,4.333333333333333
MAS,50,ULM,Goal alignment,4.333333333333333
MAS,50,ULM,Guess resistance,4.333333333333333
MAS,50,ULM,Plausibility,4.0
MAS,50,ULM,Reasoning,2.6666666666666665
MAS,50,ULM,Solvability,5.0
MAS,51,QGval,Answer consistency,5.0
MAS,51,QGval,Answerability,5.0
MAS,51,QGval,Clarity,5.0
MAS,51,QGval,Conciseness,5.0
MAS,51,QGval,Consistency,5.0
MAS,51,QGval,Fluency,5.0
MAS,51,QGval,Relevance,4.666666666666667
MAS,51,ULM,Absoluteness,5.0
MAS,51,ULM,Completeness,3.6666666666666665
MAS,51,ULM,Comprehensiveness,1.6666666666666667
MAS,51,ULM,Correctness,5.0
MAS,51,ULM,Exclusiveness,5.0
MAS,51,ULM,Explanation score,3.6666666666666665
MAS,51,ULM,Explicitness,3.6666666666666665
MAS,51,ULM,Fairness,3.0
MAS,51,ULM,Feedback,3.6666666666666665
MAS,51,ULM,Fluency,5.0
MAS,51,ULM,Focus,4.333333333333333
MAS,51,ULM,Goal alignment,4.333333333333333
MAS,51,ULM,Guess resistance,4.333333333333333
MAS,51,ULM,Plausibility,4.0
MAS,51,ULM,Reasoning,1.3333333333333333
MAS,51,ULM,Solvability,5.0
MAS,52,QGval,Answer consistency,5.0
MAS,52,QGval,Answerability,5.0
MAS,52,QGval,Clarity,5.0
MAS,52,QGval,Conciseness,5.0
MAS,52,QGval,Consistency,5.0
MAS,52,QGval,Fluency,5.0
MAS,52,QGval,Relevance,4.666666666666667
MAS,52,ULM,Absoluteness,5.0
MAS,52,ULM,Completeness,3.6666666666666665
MAS,52,ULM,Comprehensiveness,1.6666666666666667
MAS,52,ULM,Correctness,5.0
MAS,52,ULM,Exclusiveness,5.0
MAS,52,ULM,Explanation score,4.0
MAS,52,ULM,Explicitness,3.3333333333333335
MAS,52,ULM,Fairness,3.0
MAS,52,ULM,Feedback,3.6666666666666665
MAS,52,ULM,Fluency,5.0
MAS,52,ULM,Focus,4.333333333333333
MAS,52,ULM,Goal alignment,4.666666666666667
MAS,52,ULM,Guess resistance,4.333333333333333
MAS,52,ULM,Plausibility,4.0
MAS,52,ULM,Reasoning,1.3333333333333333
MAS,52,ULM,Solvability,5.0
MAS,53,QGval,Answer consistency,5.0
MAS,53,QGval,Answerability,5.0
MAS,53,QGval,Clarity,5.0
MAS,53,QGval,Conciseness,5.0
MAS,53,QGval,Consistency,5.0
MAS,53,QGval,Fluency,5.0
MAS,53,QGval,Relevance,4.666666666666667
MAS,53,ULM,Absoluteness,5.0
MAS,53,ULM,Completeness,3.6666666666666665
MAS,53,ULM,Comprehensiveness,1.6666666666666667
MAS,53,ULM,Correctness,5.0
MAS,53,ULM,Exclusiveness,5.0
MAS,53,ULM,Explanation score,4.0
MAS,53,ULM,Explicitness,3.3333333333333335
MAS,53,ULM,Fairness,3.0
MAS,53,ULM,Feedback,3.6666666666666665
MAS,53,ULM,Fluency,5.0
MAS,53,ULM,Focus,4.333333333333333
MAS,53,ULM,Goal alignment,4.666666666666667
MAS,53,ULM,Guess resistance,4.333333333333333
MAS,53,ULM,Plausibility,4.0
MAS,53,ULM,Reasoning,1.3333333333333333
MAS,53,ULM,Solvability,5.0
MAS,54,QGval,Answer consistency,5.0
MAS,54,QGval,Answerability,5.0
MAS,54,QGval,Clarity,5.0
MAS,54,QGval,Conciseness,5.0
MAS,54,QGval,Consistency,5.0
MAS,54,QGval,Fluency,5.0
MAS,54,QGval,Relevance,5.0
MAS,54,ULM,Absoluteness,5.0
MAS,54,ULM,Completeness,5.0
MAS,54,ULM,Comprehensiveness,2.0
MAS,54,ULM,Correctness,5.0
MAS,54,ULM,Exclusiveness,4.666666666666667
MAS,54,ULM,Explanation score,4.333333333333333
MAS,54,ULM,Explicitness,3.6666666666666665
MAS,54,ULM,Fairness,3.0
MAS,54,ULM,Feedback,3.6666666666666665
MAS,54,ULM,Fluency,5.0
MAS,54,ULM,Focus,4.333333333333333
MAS,54,ULM,Goal alignment,4.333333333333333
MAS,54,ULM,Guess resistance,4.333333333333333
MAS,54,ULM,Plausibility,3.3333333333333335
MAS,54,ULM,Reasoning,2.0
MAS,54,ULM,Solvability,5.0
MAS,55,QGval,Answer consistency,5.0
MAS,55,QGval,Answerability,5.0
MAS,55,QGval,Clarity,5.0
MAS,55,QGval,Conciseness,5.0
MAS,55,QGval,Consistency,5.0
MAS,55,QGval,Fluency,5.0
MAS,55,QGval,Relevance,4.666666666666667
MAS,55,ULM,Absoluteness,5.0
MAS,55,ULM,Completeness,5.0
MAS,55,ULM,Comprehensiveness,1.6666666666666667
MAS,55,ULM,Correctness,5.0
MAS,55,ULM,Exclusiveness,5.0
MAS,55,ULM,Explanation score,4.0
MAS,55,ULM,Explicitness,3.3333333333333335
MAS,55,ULM,Fairness,3.0
MAS,55,ULM,Feedback,2.6666666666666665
MAS,55,ULM,Fluency,4.666666666666667
MAS,55,ULM,Focus,4.333333333333333
MAS,55,ULM,Goal alignment,5.0
MAS,55,ULM,Guess resistance,4.333333333333333
MAS,55,ULM,Plausibility,3.3333333333333335
MAS,55,ULM,Reasoning,1.0
MAS,55,ULM,Solvability,5.0
MAS,56,QGval,Answer consistency,5.0
MAS,56,QGval,Answerability,5.0
MAS,56,QGval,Clarity,5.0
MAS,56,QGval,Conciseness,5.0
MAS,56,QGval,Consistency,5.0
MAS,56,QGval,Fluency,5.0
MAS,56,QGval,Relevance,5.0
MAS,56,ULM,Absoluteness,5.0
MAS,56,ULM,Completeness,5.0
MAS,56,ULM,Comprehensiveness,2.6666666666666665
MAS,56,ULM,Correctness,5.0
MAS,56,ULM,Exclusiveness,4.666666666666667
MAS,56,ULM,Explanation score,4.333333333333333
MAS,56,ULM,Explicitness,3.3333333333333335
MAS,56,ULM,Fairness,3.0
MAS,56,ULM,Feedback,3.6666666666666665
MAS,56,ULM,Fluency,5.0
MAS,56,ULM,Focus,4.333333333333333
MAS,56,ULM,Goal alignment,4.666666666666667
MAS,56,ULM,Guess resistance,4.333333333333333
MAS,56,ULM,Plausibility,3.3333333333333335
MAS,56,ULM,Reasoning,2.0
MAS,56,ULM,Solvability,5.0
MAS,57,QGval,Answer consistency,3.0
MAS,57,QGval,Answerability,5.0
MAS,57,QGval,Clarity,4.666666666666667
MAS,57,QGval,Conciseness,4.666666666666667
MAS,57,QGval,Consistency,5.0
MAS,57,QGval,Fluency,5.0
MAS,57,QGval,Relevance,4.666666666666667
MAS,57,ULM,Absoluteness,5.0
MAS,57,ULM,Completeness,5.0
MAS,57,ULM,Comprehensiveness,2.3333333333333335
MAS,57,ULM,Correctness,5.0
MAS,57,ULM,Exclusiveness,4.666666666666667
MAS,57,ULM,Explanation score,4.333333333333333
MAS,57,ULM,Explicitness,3.6666666666666665
MAS,57,ULM,Fairness,3.0
MAS,57,ULM,Feedback,3.6666666666666665
MAS,57,ULM,Fluency,4.666666666666667
MAS,57,ULM,Focus,4.333333333333333
MAS,57,ULM,Goal alignment,4.666666666666667
MAS,57,ULM,Guess resistance,4.333333333333333
MAS,57,ULM,Plausibility,4.0
MAS,57,ULM,Reasoning,2.0
MAS,57,ULM,Solvability,5.0
MAS,58,QGval,Answer consistency,4.666666666666667
MAS,58,QGval,Answerability,5.0
MAS,58,QGval,Clarity,4.666666666666667
MAS,58,QGval,Conciseness,5.0
MAS,58,QGval,Consistency,5.0
MAS,58,QGval,Fluency,5.0
MAS,58,QGval,Relevance,5.0
MAS,58,ULM,Absoluteness,5.0
MAS,58,ULM,Completeness,5.0
MAS,58,ULM,Comprehensiveness,2.6666666666666665
MAS,58,ULM,Correctness,5.0
MAS,58,ULM,Exclusiveness,4.666666666666667
MAS,58,ULM,Explanation score,4.333333333333333
MAS,58,ULM,Explicitness,3.6666666666666665
MAS,58,ULM,Fairness,3.0
MAS,58,ULM,Feedback,4.0
MAS,58,ULM,Fluency,5.0
MAS,58,ULM,Focus,4.333333333333333
MAS,58,ULM,Goal alignment,4.666666666666667
MAS,58,ULM,Guess resistance,4.333333333333333
MAS,58,ULM,Plausibility,4.0
MAS,58,ULM,Reasoning,2.6666666666666665
MAS,58,ULM,Solvability,5.0
MAS,59,QGval,Answer consistency,5.0
MAS,59,QGval,Answerability,5.0
MAS,59,QGval,Clarity,5.0
MAS,59,QGval,Conciseness,5.0
MAS,59,QGval,Consistency,5.0
MAS,59,QGval,Fluency,5.0
MAS,59,QGval,Relevance,5.0
MAS,59,ULM,Absoluteness,5.0
MAS,59,ULM,Completeness,5.0
MAS,59,ULM,Comprehensiveness,2.3333333333333335
MAS,59,ULM,Correctness,5.0
MAS,59,ULM,Exclusiveness,4.666666666666667
MAS,59,ULM,Explanation score,4.0
MAS,59,ULM,Explicitness,3.6666666666666665
MAS,59,ULM,Fairness,3.0
MAS,59,ULM,Feedback,4.0
MAS,59,ULM,Fluency,4.666666666666667
MAS,59,ULM,Focus,4.333333333333333
MAS,59,ULM,Goal alignment,4.666666666666667
MAS,59,ULM,Guess resistance,4.333333333333333
MAS,59,ULM,Plausibility,3.3333333333333335
MAS,59,ULM,Reasoning,2.6666666666666665
MAS,59,ULM,Solvability,5.0
MAS,60,QGval,Answer consistency,4.666666666666667
MAS,60,QGval,Answerability,5.0
MAS,60,QGval,Clarity,4.666666666666667
MAS,60,QGval,Conciseness,5.0
MAS,60,QGval,Consistency,5.0
MAS,60,QGval,Fluency,5.0
MAS,60,QGval,Relevance,5.0
MAS,60,ULM,Absoluteness,5.0
MAS,60,ULM,Completeness,5.0
MAS,60,ULM,Comprehensiveness,2.3333333333333335
MAS,60,ULM,Correctness,5.0
MAS,60,ULM,Exclusiveness,4.666666666666667
MAS,60,ULM,Explanation score,4.333333333333333
MAS,60,ULM,Explicitness,3.6666666666666665
MAS,60,ULM,Fairness,3.0
MAS,60,ULM,Feedback,4.0
MAS,60,ULM,Fluency,4.666666666666667
MAS,60,ULM,Focus,4.333333333333333
MAS,60,ULM,Goal alignment,4.666666666666667
MAS,60,ULM,Guess resistance,4.333333333333333
MAS,60,ULM,Plausibility,4.0
MAS,60,ULM,Reasoning,2.6666666666666665
MAS,60,ULM,Solvability,5.0
MAS,61,QGval,Answer consistency,5.0
MAS,61,QGval,Answerability,5.0
MAS,61,QGval,Clarity,5.0
MAS,61,QGval,Conciseness,4.666666666666667
MAS,61,QGval,Consistency,5.0
MAS,61,QGval,Fluency,5.0
MAS,61,QGval,Relevance,4.666666666666667
MAS,61,ULM,Absoluteness,5.0
MAS,61,ULM,Completeness,5.0
MAS,61,ULM,Comprehensiveness,2.6666666666666665
MAS,61,ULM,Correctness,5.0
MAS,61,ULM,Exclusiveness,4.666666666666667
MAS,61,ULM,Explanation score,4.0
MAS,61,ULM,Explicitness,3.3333333333333335
MAS,61,ULM,Fairness,3.0
MAS,61,ULM,Feedback,4.0
MAS,61,ULM,Fluency,4.666666666666667
MAS,61,ULM,Focus,4.333333333333333
MAS,61,ULM,Goal alignment,4.666666666666667
MAS,61,ULM,Guess resistance,4.333333333333333
MAS,61,ULM,Plausibility,3.3333333333333335
MAS,61,ULM,Reasoning,2.3333333333333335
MAS,61,ULM,Solvability,5.0
MAS,62,QGval,Answer consistency,5.0
MAS,62,QGval,Answerability,5.0
MAS,62,QGval,Clarity,5.0
MAS,62,QGval,Conciseness,4.666666666666667
MAS,62,QGval,Consistency,5.0
MAS,62,QGval,Fluency,5.0
MAS,62,QGval,Relevance,4.666666666666667
MAS,62,ULM,Absoluteness,5.0
MAS,62,ULM,Completeness,5.0
MAS,62,ULM,Comprehensiveness,2.6666666666666665
MAS,62,ULM,Correctness,5.0
MAS,62,ULM,Exclusiveness,4.666666666666667
MAS,62,ULM,Explanation score,4.0
MAS,62,ULM,Explicitness,3.3333333333333335
MAS,62,ULM,Fairness,3.0
MAS,62,ULM,Feedback,4.0
MAS,62,ULM,Fluency,4.666666666666667
MAS,62,ULM,Focus,4.333333333333333
MAS,62,ULM,Goal alignment,4.666666666666667
MAS,62,ULM,Guess resistance,4.333333333333333
MAS,62,ULM,Plausibility,3.3333333333333335
MAS,62,ULM,Reasoning,2.3333333333333335
MAS,62,ULM,Solvability,5.0
MAS,63,QGval,Answer consistency,5.0
MAS,63,QGval,Answerability,5.0
MAS,63,QGval,Clarity,5.0
MAS,63,QGval,Conciseness,4.666666666666667
MAS,63,QGval,Consistency,5.0
MAS,63,QGval,Fluency,5.0
MAS,63,QGval,Relevance,4.666666666666667
MAS,63,ULM,Absoluteness,5.0
MAS,63,ULM,Completeness,5.0
MAS,63,ULM,Comprehensiveness,2.6666666666666665
MAS,63,ULM,Correctness,5.0
MAS,63,ULM,Exclusiveness,4.666666666666667
MAS,63,ULM,Explanation score,4.0
MAS,63,ULM,Explicitness,3.3333333333333335
MAS,63,ULM,Fairness,3.0
MAS,63,ULM,Feedback,4.0
MAS,63,ULM,Fluency,4.666666666666667
MAS,63,ULM,Focus,5.0
MAS,63,ULM,Goal alignment,4.666666666666667
MAS,63,ULM,Guess resistance,4.333333333333333
MAS,63,ULM,Plausibility,3.3333333333333335
MAS,63,ULM,Reasoning,2.3333333333333335
MAS,63,ULM,Solvability,5.0
MAS,64,QGval,Answer consistency,5.0
MAS,64,QGval,Answerability,5.0
MAS,64,QGval,Clarity,5.0
MAS,64,QGval,Conciseness,4.666666666666667
MAS,64,QGval,Consistency,5.0
MAS,64,QGval,Fluency,5.0
MAS,64,QGval,Relevance,4.666666666666667
MAS,64,ULM,Absoluteness,5.0
MAS,64,ULM,Completeness,5.0
MAS,64,ULM,Comprehensiveness,2.6666666666666665
MAS,64,ULM,Correctness,5.0
MAS,64,ULM,Exclusiveness,4.666666666666667
MAS,64,ULM,Explanation score,4.0
MAS,64,ULM,Explicitness,3.3333333333333335
MAS,64,ULM,Fairness,3.0
MAS,64,ULM,Feedback,4.0
MAS,64,ULM,Fluency,4.666666666666667
MAS,64,ULM,Focus,5.0
MAS,64,ULM,Goal alignment,4.666666666666667
MAS,64,ULM,Guess resistance,4.333333333333333
MAS,64,ULM,Plausibility,3.3333333333333335
MAS,64,ULM,Reasoning,2.3333333333333335
MAS,64,ULM,Solvability,5.0
MAS,65,QGval,Answer consistency,5.0
MAS,65,QGval,Answerability,5.0
MAS,65,QGval,Clarity,5.0
MAS,65,QGval,Conciseness,5.0
MAS,65,QGval,Consistency,5.0
MAS,65,QGval,Fluency,5.0
MAS,65,QGval,Relevance,5.0
MAS,65,ULM,Absoluteness,5.0
MAS,65,ULM,Completeness,5.0
MAS,65,ULM,Comprehensiveness,2.6666666666666665
MAS,65,ULM,Correctness,5.0
MAS,65,ULM,Exclusiveness,5.0
MAS,65,ULM,Explanation score,4.333333333333333
MAS,65,ULM,Explicitness,3.3333333333333335
MAS,65,ULM,Fairness,3.0
MAS,65,ULM,Feedback,4.0
MAS,65,ULM,Fluency,5.0
MAS,65,ULM,Focus,4.333333333333333
MAS,65,ULM,Goal alignment,5.0
MAS,65,ULM,Guess resistance,4.333333333333333
MAS,65,ULM,Plausibility,4.0
MAS,65,ULM,Reasoning,2.3333333333333335
MAS,65,ULM,Solvability,5.0
MAS,66,QGval,Answer consistency,5.0
MAS,66,QGval,Answerability,5.0
MAS,66,QGval,Clarity,5.0
MAS,66,QGval,Conciseness,5.0
MAS,66,QGval,Consistency,5.0
MAS,66,QGval,Fluency,5.0
MAS,66,QGval,Relevance,5.0
MAS,66,ULM,Absoluteness,5.0
MAS,66,ULM,Completeness,5.0
MAS,66,ULM,Comprehensiveness,2.6666666666666665
MAS,66,ULM,Correctness,5.0
MAS,66,ULM,Exclusiveness,5.0
MAS,66,ULM,Explanation score,4.333333333333333
MAS,66,ULM,Explicitness,3.3333333333333335
MAS,66,ULM,Fairness,3.0
MAS,66,ULM,Feedback,4.0
MAS,66,ULM,Fluency,5.0
MAS,66,ULM,Focus,4.333333333333333
MAS,66,ULM,Goal alignment,5.0
MAS,66,ULM,Guess resistance,4.333333333333333
MAS,66,ULM,Plausibility,4.0
MAS,66,ULM,Reasoning,2.3333333333333335
MAS,66,ULM,Solvability,5.0
MAS,67,QGval,Answer consistency,5.0
MAS,67,QGval,Answerability,5.0
MAS,67,QGval,Clarity,5.0
MAS,67,QGval,Conciseness,5.0
MAS,67,QGval,Consistency,5.0
MAS,67,QGval,Fluency,5.0
MAS,67,QGval,Relevance,5.0
MAS,67,ULM,Absoluteness,5.0
MAS,67,ULM,Completeness,5.0
MAS,67,ULM,Comprehensiveness,2.6666666666666665
MAS,67,ULM,Correctness,5.0
MAS,67,ULM,Exclusiveness,5.0
MAS,67,ULM,Explanation score,4.0
MAS,67,ULM,Explicitness,3.3333333333333335
MAS,67,ULM,Fairness,3.0
MAS,67,ULM,Feedback,4.0
MAS,67,ULM,Fluency,5.0
MAS,67,ULM,Focus,4.333333333333333
MAS,67,ULM,Goal alignment,5.0
MAS,67,ULM,Guess resistance,4.333333333333333
MAS,67,ULM,Plausibility,4.0
MAS,67,ULM,Reasoning,2.3333333333333335
MAS,67,ULM,Solvability,5.0
MAS,68,QGval,Answer consistency,5.0
MAS,68,QGval,Answerability,5.0
MAS,68,QGval,Clarity,5.0
MAS,68,QGval,Conciseness,5.0
MAS,68,QGval,Consistency,5.0
MAS,68,QGval,Fluency,5.0
MAS,68,QGval,Relevance,5.0
MAS,68,ULM,Absoluteness,5.0
MAS,68,ULM,Completeness,2.6666666666666665
MAS,68,ULM,Comprehensiveness,2.3333333333333335
MAS,68,ULM,Correctness,5.0
MAS,68,ULM,Exclusiveness,5.0
MAS,68,ULM,Explanation score,4.0
MAS,68,ULM,Explicitness,3.6666666666666665
MAS,68,ULM,Fairness,3.0
MAS,68,ULM,Feedback,4.0
MAS,68,ULM,Fluency,5.0
MAS,68,ULM,Focus,4.333333333333333
MAS,68,ULM,Goal alignment,4.666666666666667
MAS,68,ULM,Guess resistance,4.333333333333333
MAS,68,ULM,Plausibility,4.0
MAS,68,ULM,Reasoning,2.0
MAS,68,ULM,Solvability,5.0
MAS,69,QGval,Answer consistency,5.0
MAS,69,QGval,Answerability,5.0
MAS,69,QGval,Clarity,5.0
MAS,69,QGval,Conciseness,5.0
MAS,69,QGval,Consistency,5.0
MAS,69,QGval,Fluency,5.0
MAS,69,QGval,Relevance,5.0
MAS,69,ULM,Absoluteness,5.0
MAS,69,ULM,Completeness,2.6666666666666665
MAS,69,ULM,Comprehensiveness,2.6666666666666665
MAS,69,ULM,Correctness,5.0
MAS,69,ULM,Exclusiveness,5.0
MAS,69,ULM,Explanation score,4.0
MAS,69,ULM,Explicitness,3.6666666666666665
MAS,69,ULM,Fairness,3.0
MAS,69,ULM,Feedback,4.0
MAS,69,ULM,Fluency,5.0
MAS,69,ULM,Focus,4.333333333333333
MAS,69,ULM,Goal alignment,4.666666666666667
MAS,69,ULM,Guess resistance,4.333333333333333
MAS,69,ULM,Plausibility,4.0
MAS,69,ULM,Reasoning,2.0
MAS,69,ULM,Solvability,5.0
MAS,70,QGval,Answer consistency,5.0
MAS,70,QGval,Answerability,5.0
MAS,70,QGval,Clarity,5.0
MAS,70,QGval,Conciseness,5.0
MAS,70,QGval,Consistency,5.0
MAS,70,QGval,Fluency,5.0
MAS,70,QGval,Relevance,5.0
MAS,70,ULM,Absoluteness,5.0
MAS,70,ULM,Completeness,2.6666666666666665
MAS,70,ULM,Comprehensiveness,2.6666666666666665
MAS,70,ULM,Correctness,5.0
MAS,70,ULM,Exclusiveness,5.0
MAS,70,ULM,Explanation score,4.0
MAS,70,ULM,Explicitness,3.6666666666666665
MAS,70,ULM,Fairness,3.0
MAS,70,ULM,Feedback,4.0
MAS,70,ULM,Fluency,5.0
MAS,70,ULM,Focus,4.333333333333333
MAS,70,ULM,Goal alignment,4.666666666666667
MAS,70,ULM,Guess resistance,4.333333333333333
MAS,70,ULM,Plausibility,4.0
MAS,70,ULM,Reasoning,2.6666666666666665
MAS,70,ULM,Solvability,5.0
