source,target_id,item_id,paper_item_no_from_match,excel_row,rater_id,family,dimension,score_column,max_score,expert_dimension_score_raw,expert_dimension_score_5
Human,Human_row_032,H030,30,32,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_033,H031,31,33,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_033,H031,31,33,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_033,H031,31,33,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_034,H032,32,34,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_034,H032,32,34,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_034,H032,32,34,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_035,H033,33,35,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_035,H033,33,35,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_035,H033,33,35,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_036,H034,34,36,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_036,H034,34,36,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_036,H034,34,36,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_037,H035,35,37,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_037,H035,35,37,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_037,H035,35,37,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_038,H036,36,38,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_038,H036,36,38,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_038,H036,36,38,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_039,H037,37,39,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_039,H037,37,39,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_039,H037,37,39,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_040,H038,38,40,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_040,H038,38,40,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_040,H038,38,40,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_041,H039,39,41,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_041,H039,39,41,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_041,H039,39,41,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_042,H040,40,42,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_042,H040,40,42,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_042,H040,40,42,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_043,H041,41,43,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_043,H041,41,43,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_043,H041,41,43,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_044,H042,42,44,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_044,H042,42,44,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_044,H042,42,44,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_045,H044,44,45,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_045,H044,44,45,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_045,H044,44,45,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_046,H045,45,46,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_046,H045,45,46,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_046,H045,45,46,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_047,H046,46,47,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_047,H046,46,47,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_047,H046,46,47,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_048,H047,47,48,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_048,H047,47,48,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_048,H047,47,48,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_049,H048,48,49,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_049,H048,48,49,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_049,H048,48,49,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_050,H049,49,50,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_050,H049,49,50,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_050,H049,49,50,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_051,H050,50,51,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_051,H050,50,51,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_051,H050,50,51,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_052,H043,43,52,expert1_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_052,H043,43,52,expert3_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_052,H043,43,52,expert4_ai_expert_ratings_clea,QGval,Clarity,qg_clarity,5,5,5.0
Human,Human_row_003,H003,3,3,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_003,H003,3,3,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,4,4.0
Human,Human_row_003,H003,3,3,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_004,H004,4,4,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_004,H004,4,4,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_004,H004,4,4,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_005,H005,5,5,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_005,H005,5,5,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_005,H005,5,5,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_006,H016,16,6,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_006,H016,16,6,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_006,H016,16,6,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_007,H017,17,7,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_007,H017,17,7,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_007,H017,17,7,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_008,H020,20,8,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_008,H020,20,8,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_008,H020,20,8,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_009,H008,8,9,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_009,H008,8,9,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_009,H008,8,9,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_010,H001,1,10,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_010,H001,1,10,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,2,2.0
Human,Human_row_010,H001,1,10,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_011,H002,2,11,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_011,H002,2,11,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_011,H002,2,11,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_012,H006,6,12,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_012,H006,6,12,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_012,H006,6,12,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_013,H007,7,13,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_013,H007,7,13,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_013,H007,7,13,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_014,H009,9,14,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_014,H009,9,14,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_014,H009,9,14,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_015,H010,10,15,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,4,4.0
Human,Human_row_015,H010,10,15,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_015,H010,10,15,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,4,4.0
Human,Human_row_016,H011,11,16,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_016,H011,11,16,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_016,H011,11,16,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_017,H012,12,17,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_017,H012,12,17,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_017,H012,12,17,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_018,H013,13,18,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_018,H013,13,18,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_018,H013,13,18,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_019,H014,14,19,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_019,H014,14,19,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_019,H014,14,19,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_020,H015,15,20,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_020,H015,15,20,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_020,H015,15,20,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_021,H018,18,21,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_021,H018,18,21,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_021,H018,18,21,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_022,H019,19,22,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_022,H019,19,22,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_022,H019,19,22,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_023,H021,21,23,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_023,H021,21,23,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_023,H021,21,23,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_024,H022,22,24,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_024,H022,22,24,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_024,H022,22,24,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_025,H023,23,25,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_025,H023,23,25,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_025,H023,23,25,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_026,H024,24,26,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_026,H024,24,26,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_026,H024,24,26,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_027,H025,25,27,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_027,H025,25,27,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_027,H025,25,27,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_028,H026,26,28,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_028,H026,26,28,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_028,H026,26,28,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_029,H027,27,29,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_029,H027,27,29,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_029,H027,27,29,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_030,H028,28,30,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_030,H028,28,30,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_030,H028,28,30,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_031,H029,29,31,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_031,H029,29,31,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,3,3.0
Human,Human_row_031,H029,29,31,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_032,H030,30,32,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_032,H030,30,32,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_032,H030,30,32,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_033,H031,31,33,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_033,H031,31,33,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_033,H031,31,33,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_034,H032,32,34,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_034,H032,32,34,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_034,H032,32,34,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_035,H033,33,35,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_035,H033,33,35,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_035,H033,33,35,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_036,H034,34,36,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_036,H034,34,36,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_036,H034,34,36,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_037,H035,35,37,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_037,H035,35,37,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_037,H035,35,37,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_038,H036,36,38,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_038,H036,36,38,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_038,H036,36,38,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_039,H037,37,39,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_039,H037,37,39,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_039,H037,37,39,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_040,H038,38,40,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_040,H038,38,40,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_040,H038,38,40,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_041,H039,39,41,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_041,H039,39,41,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_041,H039,39,41,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_042,H040,40,42,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_042,H040,40,42,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_042,H040,40,42,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_043,H041,41,43,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_043,H041,41,43,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_043,H041,41,43,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_044,H042,42,44,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_044,H042,42,44,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_044,H042,42,44,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_045,H044,44,45,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_045,H044,44,45,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_045,H044,44,45,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_046,H045,45,46,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_046,H045,45,46,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_046,H045,45,46,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_047,H046,46,47,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_047,H046,46,47,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_047,H046,46,47,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_048,H047,47,48,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_048,H047,47,48,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_048,H047,47,48,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_049,H048,48,49,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_049,H048,48,49,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_049,H048,48,49,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_050,H049,49,50,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_050,H049,49,50,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_050,H049,49,50,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_051,H050,50,51,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_051,H050,50,51,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_051,H050,50,51,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_052,H043,43,52,expert1_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_052,H043,43,52,expert3_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_052,H043,43,52,expert4_ai_expert_ratings_clea,QGval,Conciseness,qg_conciseness,5,5,5.0
Human,Human_row_003,H003,3,3,expert1_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,5,5.0
Human,Human_row_003,H003,3,3,expert3_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,5,5.0
Human,Human_row_003,H003,3,3,expert4_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,4,4.0
Human,Human_row_004,H004,4,4,expert1_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,4,4.0
Human,Human_row_004,H004,4,4,expert3_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,5,5.0
Human,Human_row_004,H004,4,4,expert4_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,4,4.0
Human,Human_row_005,H005,5,5,expert1_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,4,4.0
Human,Human_row_005,H005,5,5,expert3_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,5,5.0
Human,Human_row_005,H005,5,5,expert4_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,4,4.0
Human,Human_row_006,H016,16,6,expert1_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,4,4.0
Human,Human_row_006,H016,16,6,expert3_ai_expert_ratings_clea,QGval,Relevance,qg_relevance,5,5,5.0
