source,item_seq,family,dimension,max_score,raw_score,any_score_capped_to_max
MAS,30,ULM,Explicitness,4,3.0,False
MAS,30,ULM,Fairness,3,3.0,False
MAS,30,ULM,Feedback,5,4.0,False
MAS,30,ULM,Fluency,5,5.0,False
MAS,30,ULM,Focus,5,5.0,False
MAS,30,ULM,Goal alignment,5,5.0,False
MAS,30,ULM,Guess resistance,5,4.333333333333333,False
MAS,30,ULM,Plausibility,5,4.0,False
MAS,30,ULM,Reasoning,4,2.3333333333333335,False
MAS,30,ULM,Solvability,5,5.0,False
MAS,31,QGval,Answer consistency,5,4.666666666666667,False
MAS,31,QGval,Answerability,5,5.0,False
MAS,31,QGval,Clarity,5,5.0,False
MAS,31,QGval,Conciseness,5,4.333333333333333,False
MAS,31,QGval,Consistency,5,5.0,False
MAS,31,QGval,Fluency,5,5.0,False
MAS,31,QGval,Relevance,5,5.0,False
MAS,31,ULM,Absoluteness,5,5.0,False
MAS,31,ULM,Completeness,5,5.0,False
MAS,31,ULM,Comprehensiveness,5,3.3333333333333335,False
MAS,31,ULM,Correctness,5,5.0,False
MAS,31,ULM,Exclusiveness,5,5.0,False
MAS,31,ULM,Explanation score,5,4.333333333333333,False
MAS,31,ULM,Explicitness,4,3.3333333333333335,False
MAS,31,ULM,Fairness,3,3.0,False
MAS,31,ULM,Feedback,5,4.0,False
MAS,31,ULM,Fluency,5,5.0,False
MAS,31,ULM,Focus,5,5.0,False
MAS,31,ULM,Goal alignment,5,5.0,False
MAS,31,ULM,Guess resistance,5,4.333333333333333,False
MAS,31,ULM,Plausibility,5,4.0,False
MAS,31,ULM,Reasoning,4,3.0,False
MAS,31,ULM,Solvability,5,5.0,False
MAS,32,QGval,Answer consistency,5,5.0,False
MAS,32,QGval,Answerability,5,5.0,False
MAS,32,QGval,Clarity,5,5.0,False
MAS,32,QGval,Conciseness,5,4.333333333333333,False
MAS,32,QGval,Consistency,5,5.0,False
MAS,32,QGval,Fluency,5,5.0,False
MAS,32,QGval,Relevance,5,5.0,False
MAS,32,ULM,Absoluteness,5,5.0,False
MAS,32,ULM,Completeness,5,5.0,False
MAS,32,ULM,Comprehensiveness,5,3.3333333333333335,False
MAS,32,ULM,Correctness,5,5.0,False
MAS,32,ULM,Exclusiveness,5,5.0,False
MAS,32,ULM,Explanation score,5,4.333333333333333,False
MAS,32,ULM,Explicitness,4,3.3333333333333335,False
MAS,32,ULM,Fairness,3,3.0,False
MAS,32,ULM,Feedback,5,4.0,False
MAS,32,ULM,Fluency,5,5.0,False
MAS,32,ULM,Focus,5,5.0,False
MAS,32,ULM,Goal alignment,5,5.0,False
MAS,32,ULM,Guess resistance,5,4.333333333333333,False
MAS,32,ULM,Plausibility,5,4.0,False
MAS,32,ULM,Reasoning,4,3.0,False
MAS,32,ULM,Solvability,5,5.0,False
MAS,33,QGval,Answer consistency,5,5.0,False
MAS,33,QGval,Answerability,5,5.0,False
MAS,33,QGval,Clarity,5,5.0,False
MAS,33,QGval,Conciseness,5,4.333333333333333,False
MAS,33,QGval,Consistency,5,5.0,False
MAS,33,QGval,Fluency,5,5.0,False
MAS,33,QGval,Relevance,5,5.0,False
MAS,33,ULM,Absoluteness,5,5.0,False
MAS,33,ULM,Completeness,5,5.0,False
MAS,33,ULM,Comprehensiveness,5,3.0,False
MAS,33,ULM,Correctness,5,5.0,False
MAS,33,ULM,Exclusiveness,5,5.0,False
MAS,33,ULM,Explanation score,5,4.333333333333333,False
MAS,33,ULM,Explicitness,4,3.3333333333333335,False
MAS,33,ULM,Fairness,3,3.0,False
MAS,33,ULM,Feedback,5,4.0,False
MAS,33,ULM,Fluency,5,5.0,False
MAS,33,ULM,Focus,5,5.0,False
MAS,33,ULM,Goal alignment,5,5.0,False
MAS,33,ULM,Guess resistance,5,4.333333333333333,False
MAS,33,ULM,Plausibility,5,4.0,False
MAS,33,ULM,Reasoning,4,2.6666666666666665,False
MAS,33,ULM,Solvability,5,5.0,False
MAS,34,QGval,Answer consistency,5,5.0,False
MAS,34,QGval,Answerability,5,5.0,False
MAS,34,QGval,Clarity,5,5.0,False
MAS,34,QGval,Conciseness,5,5.0,False
MAS,34,QGval,Consistency,5,5.0,False
MAS,34,QGval,Fluency,5,5.0,False
MAS,34,QGval,Relevance,5,5.0,False
MAS,34,ULM,Absoluteness,5,5.0,False
MAS,34,ULM,Completeness,5,5.0,False
MAS,34,ULM,Comprehensiveness,5,3.3333333333333335,False
MAS,34,ULM,Correctness,5,5.0,False
MAS,34,ULM,Exclusiveness,5,5.0,False
MAS,34,ULM,Explanation score,5,4.333333333333333,False
MAS,34,ULM,Explicitness,4,3.0,False
MAS,34,ULM,Fairness,3,3.0,False
MAS,34,ULM,Feedback,5,4.0,False
MAS,34,ULM,Fluency,5,5.0,False
MAS,34,ULM,Focus,5,5.0,False
MAS,34,ULM,Goal alignment,5,5.0,False
MAS,34,ULM,Guess resistance,5,4.333333333333333,False
MAS,34,ULM,Plausibility,5,4.0,False
MAS,34,ULM,Reasoning,4,3.6666666666666665,False
MAS,34,ULM,Solvability,5,5.0,False
MAS,35,QGval,Answer consistency,5,5.0,False
MAS,35,QGval,Answerability,5,5.0,False
MAS,35,QGval,Clarity,5,5.0,False
MAS,35,QGval,Conciseness,5,5.0,False
MAS,35,QGval,Consistency,5,5.0,False
MAS,35,QGval,Fluency,5,5.0,False
MAS,35,QGval,Relevance,5,5.0,False
MAS,35,ULM,Absoluteness,5,5.0,False
MAS,35,ULM,Completeness,5,5.0,False
MAS,35,ULM,Comprehensiveness,5,3.3333333333333335,False
MAS,35,ULM,Correctness,5,5.0,False
MAS,35,ULM,Exclusiveness,5,5.0,False
MAS,35,ULM,Explanation score,5,4.333333333333333,False
MAS,35,ULM,Explicitness,4,3.0,False
MAS,35,ULM,Fairness,3,3.0,False
MAS,35,ULM,Feedback,5,4.0,False
MAS,35,ULM,Fluency,5,5.0,False
MAS,35,ULM,Focus,5,5.0,False
MAS,35,ULM,Goal alignment,5,5.0,False
MAS,35,ULM,Guess resistance,5,4.333333333333333,False
MAS,35,ULM,Plausibility,5,4.0,False
MAS,35,ULM,Reasoning,4,3.6666666666666665,False
MAS,35,ULM,Solvability,5,5.0,False
MAS,36,QGval,Answer consistency,5,5.0,False
MAS,36,QGval,Answerability,5,5.0,False
MAS,36,QGval,Clarity,5,5.0,False
MAS,36,QGval,Conciseness,5,4.333333333333333,False
MAS,36,QGval,Consistency,5,5.0,False
MAS,36,QGval,Fluency,5,5.0,False
MAS,36,QGval,Relevance,5,5.0,False
MAS,36,ULM,Absoluteness,5,5.0,False
MAS,36,ULM,Completeness,5,5.0,False
MAS,36,ULM,Comprehensiveness,5,3.3333333333333335,False
MAS,36,ULM,Correctness,5,5.0,False
MAS,36,ULM,Exclusiveness,5,5.0,False
MAS,36,ULM,Explanation score,5,4.333333333333333,False
MAS,36,ULM,Explicitness,4,3.0,False
MAS,36,ULM,Fairness,3,3.0,False
MAS,36,ULM,Feedback,5,4.0,False
MAS,36,ULM,Fluency,5,5.0,False
MAS,36,ULM,Focus,5,5.0,False
MAS,36,ULM,Goal alignment,5,5.0,False
MAS,36,ULM,Guess resistance,5,4.333333333333333,False
MAS,36,ULM,Plausibility,5,4.0,False
MAS,36,ULM,Reasoning,4,3.3333333333333335,False
MAS,36,ULM,Solvability,5,5.0,False
MAS,37,QGval,Answer consistency,5,5.0,False
MAS,37,QGval,Answerability,5,5.0,False
MAS,37,QGval,Clarity,5,5.0,False
MAS,37,QGval,Conciseness,5,5.0,False
MAS,37,QGval,Consistency,5,5.0,False
MAS,37,QGval,Fluency,5,4.333333333333333,False
MAS,37,QGval,Relevance,5,5.0,False
MAS,37,ULM,Absoluteness,5,5.0,False
MAS,37,ULM,Completeness,5,3.6666666666666665,False
MAS,37,ULM,Comprehensiveness,5,3.0,False
MAS,37,ULM,Correctness,5,5.0,False
MAS,37,ULM,Exclusiveness,5,5.0,False
MAS,37,ULM,Explanation score,5,4.333333333333333,False
MAS,37,ULM,Explicitness,4,3.3333333333333335,False
MAS,37,ULM,Fairness,3,3.0,False
MAS,37,ULM,Feedback,5,4.0,False
MAS,37,ULM,Fluency,5,4.333333333333333,False
MAS,37,ULM,Focus,5,5.0,False
MAS,37,ULM,Goal alignment,5,5.0,False
MAS,37,ULM,Guess resistance,5,4.333333333333333,False
MAS,37,ULM,Plausibility,5,4.0,False
MAS,37,ULM,Reasoning,4,2.0,False
MAS,37,ULM,Solvability,5,5.0,False
MAS,38,QGval,Answer consistency,5,5.0,False
MAS,38,QGval,Answerability,5,5.0,False
MAS,38,QGval,Clarity,5,5.0,False
MAS,38,QGval,Conciseness,5,5.0,False
MAS,38,QGval,Consistency,5,5.0,False
MAS,38,QGval,Fluency,5,4.333333333333333,False
MAS,38,QGval,Relevance,5,5.0,False
MAS,38,ULM,Absoluteness,5,5.0,False
MAS,38,ULM,Completeness,5,3.6666666666666665,False
MAS,38,ULM,Comprehensiveness,5,3.0,False
MAS,38,ULM,Correctness,5,5.0,False
MAS,38,ULM,Exclusiveness,5,5.0,False
MAS,38,ULM,Explanation score,5,4.333333333333333,False
MAS,38,ULM,Explicitness,4,3.3333333333333335,False
MAS,38,ULM,Fairness,3,3.0,False
MAS,38,ULM,Feedback,5,4.0,False
MAS,38,ULM,Fluency,5,4.333333333333333,False
MAS,38,ULM,Focus,5,5.0,False
MAS,38,ULM,Goal alignment,5,5.0,False
MAS,38,ULM,Guess resistance,5,4.333333333333333,False
MAS,38,ULM,Plausibility,5,4.0,False
MAS,38,ULM,Reasoning,4,2.0,False
MAS,38,ULM,Solvability,5,5.0,False
MAS,39,QGval,Answer consistency,5,5.0,False
MAS,39,QGval,Answerability,5,5.0,False
MAS,39,QGval,Clarity,5,5.0,False
MAS,39,QGval,Conciseness,5,5.0,False
MAS,39,QGval,Consistency,5,5.0,False
MAS,39,QGval,Fluency,5,4.333333333333333,False
MAS,39,QGval,Relevance,5,5.0,False
MAS,39,ULM,Absoluteness,5,5.0,False
MAS,39,ULM,Completeness,5,3.6666666666666665,False
MAS,39,ULM,Comprehensiveness,5,3.0,False
MAS,39,ULM,Correctness,5,5.0,False
MAS,39,ULM,Exclusiveness,5,5.0,False
MAS,39,ULM,Explanation score,5,4.333333333333333,False
MAS,39,ULM,Explicitness,4,3.3333333333333335,False
MAS,39,ULM,Fairness,3,3.0,False
MAS,39,ULM,Feedback,5,4.0,False
MAS,39,ULM,Fluency,5,4.333333333333333,False
MAS,39,ULM,Focus,5,5.0,False
MAS,39,ULM,Goal alignment,5,5.0,False
MAS,39,ULM,Guess resistance,5,4.333333333333333,False
MAS,39,ULM,Plausibility,5,4.0,False
MAS,39,ULM,Reasoning,4,2.0,False
MAS,39,ULM,Solvability,5,5.0,False
MAS,40,QGval,Answer consistency,5,5.0,False
MAS,40,QGval,Answerability,5,5.0,False
MAS,40,QGval,Clarity,5,5.0,False
MAS,40,QGval,Conciseness,5,4.666666666666667,False
MAS,40,QGval,Consistency,5,5.0,False
MAS,40,QGval,Fluency,5,5.0,False
MAS,40,QGval,Relevance,5,5.0,False
MAS,40,ULM,Absoluteness,5,5.0,False
MAS,40,ULM,Completeness,5,5.0,False
MAS,40,ULM,Comprehensiveness,5,2.6666666666666665,False
MAS,40,ULM,Correctness,5,5.0,False
MAS,40,ULM,Exclusiveness,5,5.0,False
MAS,40,ULM,Explanation score,5,5.0,False
MAS,40,ULM,Explicitness,4,3.0,False
MAS,40,ULM,Fairness,3,3.0,False
MAS,40,ULM,Feedback,5,4.0,False
MAS,40,ULM,Fluency,5,5.0,False
MAS,40,ULM,Focus,5,5.0,False
MAS,40,ULM,Goal alignment,5,5.0,False
MAS,40,ULM,Guess resistance,5,4.333333333333333,False
MAS,40,ULM,Plausibility,5,4.0,False
MAS,40,ULM,Reasoning,4,2.3333333333333335,False
MAS,40,ULM,Solvability,5,5.0,False
MAS,41,QGval,Answer consistency,5,5.0,False
MAS,41,QGval,Answerability,5,5.0,False
MAS,41,QGval,Clarity,5,5.0,False
MAS,41,QGval,Conciseness,5,5.0,False
MAS,41,QGval,Consistency,5,5.0,False
MAS,41,QGval,Fluency,5,5.0,False
MAS,41,QGval,Relevance,5,5.0,False
MAS,41,ULM,Absoluteness,5,5.0,False
MAS,41,ULM,Completeness,5,5.0,False
MAS,41,ULM,Comprehensiveness,5,2.6666666666666665,False
MAS,41,ULM,Correctness,5,5.0,False
MAS,41,ULM,Exclusiveness,5,5.0,False
MAS,41,ULM,Explanation score,5,5.0,False
MAS,41,ULM,Explicitness,4,3.0,False
MAS,41,ULM,Fairness,3,3.0,False
MAS,41,ULM,Feedback,5,4.0,False
MAS,41,ULM,Fluency,5,5.0,False
MAS,41,ULM,Focus,5,5.0,False
MAS,41,ULM,Goal alignment,5,5.0,False
MAS,41,ULM,Guess resistance,5,4.333333333333333,False
MAS,41,ULM,Plausibility,5,4.0,False
MAS,41,ULM,Reasoning,4,2.3333333333333335,False
MAS,41,ULM,Solvability,5,5.0,False
MAS,42,QGval,Answer consistency,5,5.0,False
MAS,42,QGval,Answerability,5,5.0,False
MAS,42,QGval,Clarity,5,5.0,False
MAS,42,QGval,Conciseness,5,5.0,False
MAS,42,QGval,Consistency,5,5.0,False
MAS,42,QGval,Fluency,5,5.0,False
MAS,42,QGval,Relevance,5,5.0,False
MAS,42,ULM,Absoluteness,5,5.0,False
MAS,42,ULM,Completeness,5,4.333333333333333,False
MAS,42,ULM,Comprehensiveness,5,2.3333333333333335,False
MAS,42,ULM,Correctness,5,5.0,False
MAS,42,ULM,Exclusiveness,5,5.0,False
MAS,42,ULM,Explanation score,5,5.0,False
MAS,42,ULM,Explicitness,4,3.0,False
MAS,42,ULM,Fairness,3,3.0,False
MAS,42,ULM,Feedback,5,3.6666666666666665,False
MAS,42,ULM,Fluency,5,5.0,False
MAS,42,ULM,Focus,5,5.0,False
MAS,42,ULM,Goal alignment,5,5.0,False
MAS,42,ULM,Guess resistance,5,4.333333333333333,False
MAS,42,ULM,Plausibility,5,4.0,False
MAS,42,ULM,Reasoning,4,2.0,False
MAS,42,ULM,Solvability,5,5.0,False
MAS,43,QGval,Answer consistency,5,5.0,False
MAS,43,QGval,Answerability,5,5.0,False
MAS,43,QGval,Clarity,5,5.0,False
MAS,43,QGval,Conciseness,5,4.666666666666667,False
MAS,43,QGval,Consistency,5,5.0,False
MAS,43,QGval,Fluency,5,5.0,False
MAS,43,QGval,Relevance,5,5.0,False
MAS,43,ULM,Absoluteness,5,5.0,False
MAS,43,ULM,Completeness,5,2.3333333333333335,False
MAS,43,ULM,Comprehensiveness,5,2.3333333333333335,False
MAS,43,ULM,Correctness,5,5.0,False
MAS,43,ULM,Exclusiveness,5,5.0,False
MAS,43,ULM,Explanation score,5,3.6666666666666665,False
MAS,43,ULM,Explicitness,4,4.0,False
MAS,43,ULM,Fairness,3,3.0,False
MAS,43,ULM,Feedback,5,3.6666666666666665,False
MAS,43,ULM,Fluency,5,5.0,False
MAS,43,ULM,Focus,5,4.333333333333333,False
MAS,43,ULM,Goal alignment,5,5.0,False
MAS,43,ULM,Guess resistance,5,4.333333333333333,False
MAS,43,ULM,Plausibility,5,4.0,False
MAS,43,ULM,Reasoning,4,1.6666666666666667,False
MAS,43,ULM,Solvability,5,5.0,False
MAS,44,QGval,Answer consistency,5,5.0,False
MAS,44,QGval,Answerability,5,5.0,False
MAS,44,QGval,Clarity,5,5.0,False
MAS,44,QGval,Conciseness,5,5.0,False
MAS,44,QGval,Consistency,5,5.0,False
MAS,44,QGval,Fluency,5,5.0,False
MAS,44,QGval,Relevance,5,5.0,False
MAS,44,ULM,Absoluteness,5,5.0,False
MAS,44,ULM,Completeness,5,3.0,False
MAS,44,ULM,Comprehensiveness,5,2.6666666666666665,False
MAS,44,ULM,Correctness,5,5.0,False
MAS,44,ULM,Exclusiveness,5,5.0,False
MAS,44,ULM,Explanation score,5,3.6666666666666665,False
MAS,44,ULM,Explicitness,4,3.3333333333333335,False
MAS,44,ULM,Fairness,3,3.0,False
MAS,44,ULM,Feedback,5,4.0,False
MAS,44,ULM,Fluency,5,5.0,False
MAS,44,ULM,Focus,5,4.333333333333333,False
MAS,44,ULM,Goal alignment,5,5.0,False
MAS,44,ULM,Guess resistance,5,4.333333333333333,False
MAS,44,ULM,Plausibility,5,4.0,False
MAS,44,ULM,Reasoning,4,2.6666666666666665,False
MAS,44,ULM,Solvability,5,5.0,False
MAS,45,QGval,Answer consistency,5,5.0,False
MAS,45,QGval,Answerability,5,5.0,False
MAS,45,QGval,Clarity,5,5.0,False
MAS,45,QGval,Conciseness,5,5.0,False
MAS,45,QGval,Consistency,5,5.0,False
MAS,45,QGval,Fluency,5,5.0,False
MAS,45,QGval,Relevance,5,5.0,False
MAS,45,ULM,Absoluteness,5,5.0,False
MAS,45,ULM,Completeness,5,4.333333333333333,False
MAS,45,ULM,Comprehensiveness,5,3.3333333333333335,False
MAS,45,ULM,Correctness,5,5.0,False
MAS,45,ULM,Exclusiveness,5,5.0,False
MAS,45,ULM,Explanation score,5,3.6666666666666665,False
MAS,45,ULM,Explicitness,4,3.0,False
MAS,45,ULM,Fairness,3,3.0,False
MAS,45,ULM,Feedback,5,3.3333333333333335,False
MAS,45,ULM,Fluency,5,5.0,False
MAS,45,ULM,Focus,5,4.333333333333333,False
MAS,45,ULM,Goal alignment,5,5.0,False
MAS,45,ULM,Guess resistance,5,4.333333333333333,False
MAS,45,ULM,Plausibility,5,4.0,False
MAS,45,ULM,Reasoning,4,2.3333333333333335,False
MAS,45,ULM,Solvability,5,3.6666666666666665,False
MAS,46,QGval,Answer consistency,5,5.0,False
MAS,46,QGval,Answerability,5,5.0,False
MAS,46,QGval,Clarity,5,5.0,False
MAS,46,QGval,Conciseness,5,5.0,False
MAS,46,QGval,Consistency,5,5.0,False
MAS,46,QGval,Fluency,5,5.0,False
MAS,46,QGval,Relevance,5,5.0,False
MAS,46,ULM,Absoluteness,5,5.0,False
MAS,46,ULM,Completeness,5,5.0,False
MAS,46,ULM,Comprehensiveness,5,3.0,False
MAS,46,ULM,Correctness,5,5.0,False
MAS,46,ULM,Exclusiveness,5,4.333333333333333,False
MAS,46,ULM,Explanation score,5,4.333333333333333,False
MAS,46,ULM,Explicitness,4,3.3333333333333335,False
MAS,46,ULM,Fairness,3,3.0,False
MAS,46,ULM,Feedback,5,4.0,False
MAS,46,ULM,Fluency,5,4.333333333333333,False
MAS,46,ULM,Focus,5,4.333333333333333,False
MAS,46,ULM,Goal alignment,5,4.333333333333333,False
MAS,46,ULM,Guess resistance,5,4.333333333333333,False
MAS,46,ULM,Plausibility,5,4.0,False
MAS,46,ULM,Reasoning,4,2.3333333333333335,False
MAS,46,ULM,Solvability,5,5.0,False
MAS,47,QGval,Answer consistency,5,5.0,False
MAS,47,QGval,Answerability,5,5.0,False
MAS,47,QGval,Clarity,5,5.0,False
MAS,47,QGval,Conciseness,5,5.0,False
MAS,47,QGval,Consistency,5,5.0,False
MAS,47,QGval,Fluency,5,5.0,False
MAS,47,QGval,Relevance,5,5.0,False
MAS,47,ULM,Absoluteness,5,5.0,False
MAS,47,ULM,Completeness,5,5.0,False
MAS,47,ULM,Comprehensiveness,5,3.6666666666666665,False
MAS,47,ULM,Correctness,5,4.666666666666667,False
MAS,47,ULM,Exclusiveness,5,5.0,False
MAS,47,ULM,Explanation score,5,4.333333333333333,False
MAS,47,ULM,Explicitness,4,3.3333333333333335,False
MAS,47,ULM,Fairness,3,3.0,False
MAS,47,ULM,Feedback,5,4.0,False
MAS,47,ULM,Fluency,5,5.0,False
MAS,47,ULM,Focus,5,4.333333333333333,False
MAS,47,ULM,Goal alignment,5,5.0,False
MAS,47,ULM,Guess resistance,5,5.0,False
MAS,47,ULM,Plausibility,5,4.666666666666667,False
MAS,47,ULM,Reasoning,4,3.3333333333333335,False
MAS,47,ULM,Solvability,5,5.0,False
MAS,48,QGval,Answer consistency,5,5.0,False
MAS,48,QGval,Answerability,5,5.0,False
MAS,48,QGval,Clarity,5,5.0,False
MAS,48,QGval,Conciseness,5,5.0,False
MAS,48,QGval,Consistency,5,5.0,False
MAS,48,QGval,Fluency,5,5.0,False
MAS,48,QGval,Relevance,5,5.0,False
MAS,48,ULM,Absoluteness,5,5.0,False
MAS,48,ULM,Completeness,5,5.0,False
MAS,48,ULM,Comprehensiveness,5,3.6666666666666665,False
MAS,48,ULM,Correctness,5,5.0,False
MAS,48,ULM,Exclusiveness,5,5.0,False
MAS,48,ULM,Explanation score,5,4.333333333333333,False
MAS,48,ULM,Explicitness,4,3.3333333333333335,False
MAS,48,ULM,Fairness,3,3.0,False
MAS,48,ULM,Feedback,5,4.0,False
MAS,48,ULM,Fluency,5,5.0,False
MAS,48,ULM,Focus,5,4.333333333333333,False
MAS,48,ULM,Goal alignment,5,5.0,False
MAS,48,ULM,Guess resistance,5,5.0,False
MAS,48,ULM,Plausibility,5,4.666666666666667,False
MAS,48,ULM,Reasoning,4,3.0,False
MAS,48,ULM,Solvability,5,5.0,False
MAS,49,QGval,Answer consistency,5,5.0,False
MAS,49,QGval,Answerability,5,5.0,False
MAS,49,QGval,Clarity,5,5.0,False
MAS,49,QGval,Conciseness,5,4.666666666666667,False
MAS,49,QGval,Consistency,5,5.0,False
MAS,49,QGval,Fluency,5,5.0,False
MAS,49,QGval,Relevance,5,5.0,False
MAS,49,ULM,Absoluteness,5,4.666666666666667,False
MAS,49,ULM,Completeness,5,2.3333333333333335,False
MAS,49,ULM,Comprehensiveness,5,2.6666666666666665,False
MAS,49,ULM,Correctness,5,5.0,False
MAS,49,ULM,Exclusiveness,5,5.0,False
MAS,49,ULM,Explanation score,5,3.6666666666666665,False
MAS,49,ULM,Explicitness,4,3.3333333333333335,False
MAS,49,ULM,Fairness,3,3.0,False
MAS,49,ULM,Feedback,5,4.0,False
MAS,49,ULM,Fluency,5,5.0,False
MAS,49,ULM,Focus,5,4.333333333333333,False
MAS,49,ULM,Goal alignment,5,5.0,False
MAS,49,ULM,Guess resistance,5,4.333333333333333,False
MAS,49,ULM,Plausibility,5,4.0,False
MAS,49,ULM,Reasoning,4,2.3333333333333335,False
MAS,49,ULM,Solvability,5,5.0,False
MAS,50,QGval,Answer consistency,5,5.0,False
MAS,50,QGval,Answerability,5,5.0,False
MAS,50,QGval,Clarity,5,5.0,False
MAS,50,QGval,Conciseness,5,4.666666666666667,False
MAS,50,QGval,Consistency,5,5.0,False
MAS,50,QGval,Fluency,5,5.0,False
MAS,50,QGval,Relevance,5,5.0,False
MAS,50,ULM,Absoluteness,5,5.0,False
MAS,50,ULM,Completeness,5,5.0,False
MAS,50,ULM,Comprehensiveness,5,2.3333333333333335,False
MAS,50,ULM,Correctness,5,5.0,False
MAS,50,ULM,Exclusiveness,5,5.0,False
MAS,50,ULM,Explanation score,5,4.333333333333333,False
MAS,50,ULM,Explicitness,4,3.0,False
MAS,50,ULM,Fairness,3,3.0,False
MAS,50,ULM,Feedback,5,4.0,False
MAS,50,ULM,Fluency,5,5.0,False
MAS,50,ULM,Focus,5,4.333333333333333,False
MAS,50,ULM,Goal alignment,5,4.333333333333333,False
MAS,50,ULM,Guess resistance,5,4.333333333333333,False
MAS,50,ULM,Plausibility,5,4.0,False
MAS,50,ULM,Reasoning,4,2.6666666666666665,False
MAS,50,ULM,Solvability,5,5.0,False
MAS,51,QGval,Answer consistency,5,5.0,False
MAS,51,QGval,Answerability,5,5.0,False
MAS,51,QGval,Clarity,5,5.0,False
MAS,51,QGval,Conciseness,5,5.0,False
MAS,51,QGval,Consistency,5,5.0,False
MAS,51,QGval,Fluency,5,5.0,False
MAS,51,QGval,Relevance,5,4.666666666666667,False
MAS,51,ULM,Absoluteness,5,5.0,False
MAS,51,ULM,Completeness,5,3.6666666666666665,False
MAS,51,ULM,Comprehensiveness,5,1.6666666666666667,False
MAS,51,ULM,Correctness,5,5.0,False
MAS,51,ULM,Exclusiveness,5,5.0,False
MAS,51,ULM,Explanation score,5,3.6666666666666665,False
MAS,51,ULM,Explicitness,4,3.6666666666666665,False
MAS,51,ULM,Fairness,3,3.0,False
MAS,51,ULM,Feedback,5,3.6666666666666665,False
MAS,51,ULM,Fluency,5,5.0,False
MAS,51,ULM,Focus,5,4.333333333333333,False
MAS,51,ULM,Goal alignment,5,4.333333333333333,False
MAS,51,ULM,Guess resistance,5,4.333333333333333,False
MAS,51,ULM,Plausibility,5,4.0,False
MAS,51,ULM,Reasoning,4,1.3333333333333333,False
MAS,51,ULM,Solvability,5,5.0,False
MAS,52,QGval,Answer consistency,5,5.0,False
MAS,52,QGval,Answerability,5,5.0,False
MAS,52,QGval,Clarity,5,5.0,False
MAS,52,QGval,Conciseness,5,5.0,False
MAS,52,QGval,Consistency,5,5.0,False
MAS,52,QGval,Fluency,5,5.0,False
MAS,52,QGval,Relevance,5,4.666666666666667,False
MAS,52,ULM,Absoluteness,5,5.0,False
MAS,52,ULM,Completeness,5,3.6666666666666665,False
MAS,52,ULM,Comprehensiveness,5,1.6666666666666667,False
MAS,52,ULM,Correctness,5,5.0,False
MAS,52,ULM,Exclusiveness,5,5.0,False
MAS,52,ULM,Explanation score,5,4.0,False
MAS,52,ULM,Explicitness,4,3.3333333333333335,False
MAS,52,ULM,Fairness,3,3.0,False
MAS,52,ULM,Feedback,5,3.6666666666666665,False
MAS,52,ULM,Fluency,5,5.0,False
MAS,52,ULM,Focus,5,4.333333333333333,False
MAS,52,ULM,Goal alignment,5,4.666666666666667,False
MAS,52,ULM,Guess resistance,5,4.333333333333333,False
MAS,52,ULM,Plausibility,5,4.0,False
MAS,52,ULM,Reasoning,4,1.3333333333333333,False
MAS,52,ULM,Solvability,5,5.0,False
MAS,53,QGval,Answer consistency,5,5.0,False
MAS,53,QGval,Answerability,5,5.0,False
MAS,53,QGval,Clarity,5,5.0,False
MAS,53,QGval,Conciseness,5,5.0,False
MAS,53,QGval,Consistency,5,5.0,False
MAS,53,QGval,Fluency,5,5.0,False
MAS,53,QGval,Relevance,5,4.666666666666667,False
MAS,53,ULM,Absoluteness,5,5.0,False
MAS,53,ULM,Completeness,5,3.6666666666666665,False
MAS,53,ULM,Comprehensiveness,5,1.6666666666666667,False
MAS,53,ULM,Correctness,5,5.0,False
MAS,53,ULM,Exclusiveness,5,5.0,False
MAS,53,ULM,Explanation score,5,4.0,False
MAS,53,ULM,Explicitness,4,3.3333333333333335,False
MAS,53,ULM,Fairness,3,3.0,False
MAS,53,ULM,Feedback,5,3.6666666666666665,False
MAS,53,ULM,Fluency,5,5.0,False
MAS,53,ULM,Focus,5,4.333333333333333,False
MAS,53,ULM,Goal alignment,5,4.666666666666667,False
MAS,53,ULM,Guess resistance,5,4.333333333333333,False
MAS,53,ULM,Plausibility,5,4.0,False
MAS,53,ULM,Reasoning,4,1.3333333333333333,False
MAS,53,ULM,Solvability,5,5.0,False
MAS,54,QGval,Answer consistency,5,5.0,False
MAS,54,QGval,Answerability,5,5.0,False
MAS,54,QGval,Clarity,5,5.0,False
MAS,54,QGval,Conciseness,5,5.0,False
MAS,54,QGval,Consistency,5,5.0,False
MAS,54,QGval,Fluency,5,5.0,False
MAS,54,QGval,Relevance,5,5.0,False
MAS,54,ULM,Absoluteness,5,5.0,False
MAS,54,ULM,Completeness,5,5.0,False
MAS,54,ULM,Comprehensiveness,5,2.0,False
MAS,54,ULM,Correctness,5,5.0,False
MAS,54,ULM,Exclusiveness,5,4.666666666666667,False
MAS,54,ULM,Explanation score,5,4.333333333333333,False
MAS,54,ULM,Explicitness,4,3.6666666666666665,False
MAS,54,ULM,Fairness,3,3.0,False
MAS,54,ULM,Feedback,5,3.6666666666666665,False
MAS,54,ULM,Fluency,5,5.0,False
MAS,54,ULM,Focus,5,4.333333333333333,False
